timestamp,rawAccX,rawAccY,rawAccZ,rawGyroX,rawGyroY,rawGyroZ,rawKemiringanX,rawKemiringanY,offsetKemiringanX,offsetKemiringanY,kemiringanX,kemiringanY,gyroOffsetX,gyroOffsetY,gyroOffsetZ,kecepatanRotasiX,kecepatanRotasiY,kecepatanRotasiZ,label
1799844,-13692,-980,-8272,546,-269,46,-173.24,58.68,-172.98,65.66,-0.26,-6.98,514.03,-233.62,33.35,0.24,-0.27,0.1,jalan_bungkuk
1800049,-13780,-852,-8640,652,-21,32,-174.37,57.79,-172.98,65.66,-1.39,-7.87,514.03,-233.62,33.35,1.05,1.62,-0.01,jalan_bungkuk
1800253,-13128,-1060,-10124,408,2507,-223,-174.02,52.21,-172.98,65.66,-1.04,-13.45,514.03,-233.62,33.35,-0.81,20.92,-1.96,jalan_bungkuk
1800459,-12056,-712,-10456,2324,5969,-961,-176.1,49.0,-172.98,65.66,-3.12,-16.66,514.03,-233.62,33.35,13.82,47.35,-7.59,jalan_bungkuk
1800664,-10632,-1200,-11640,1676,2801,-230,-174.11,42.26,-172.98,65.66,-1.13,-23.4,514.03,-233.62,33.35,8.87,23.16,-2.01,jalan_bungkuk
1800869,-10560,-2096,-12452,1502,-449,-17,-170.45,39.91,-172.98,65.66,2.54,-25.75,514.03,-233.62,33.35,7.54,-1.64,-0.38,jalan_bungkuk
1801074,-10776,-2160,-12408,543,-630,-199,-170.12,40.55,-172.98,65.66,2.86,-25.11,514.03,-233.62,33.35,0.22,-3.03,-1.77,jalan_bungkuk
1801279,-10988,-2376,-11408,466,-436,-40,-168.23,43.32,-172.98,65.66,4.75,-22.34,514.03,-233.62,33.35,-0.37,-1.54,-0.56,jalan_bungkuk
1801484,-11644,-2040,-10232,414,145,476,-168.72,48.14,-172.98,65.66,4.26,-17.52,514.03,-233.62,33.35,-0.76,2.89,3.38,jalan_bungkuk
1801689,-10696,-2760,-11808,888,-604,10,-166.84,41.41,-172.98,65.66,6.14,-24.25,514.03,-233.62,33.35,2.85,-2.83,-0.18,jalan_bungkuk
1801893,-10020,-2396,-10916,1026,-447,-84,-167.62,41.88,-172.98,65.66,5.36,-23.78,514.03,-233.62,33.35,3.91,-1.63,-0.9,jalan_bungkuk
1802099,-10516,-2600,-11604,825,-511,30,-167.37,41.49,-172.98,65.66,5.61,-24.17,514.03,-233.62,33.35,2.37,-2.12,-0.03,jalan_bungkuk
1802302,-11244,-2264,-9376,857,-594,232,-166.42,49.38,-172.98,65.66,6.56,-16.28,514.03,-233.62,33.35,2.62,-2.75,1.52,jalan_bungkuk
1802507,-11168,-2484,-9900,343,-382,-280,-165.91,47.57,-172.98,65.66,7.07,-18.09,514.03,-233.62,33.35,-1.31,-1.13,-2.39,jalan_bungkuk
1802712,-11508,-2340,-9992,588,-304,196,-166.82,48.27,-172.98,65.66,6.16,-17.39,514.03,-233.62,33.35,0.56,-0.54,1.24,jalan_bungkuk
